class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
e,convex,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,missing,smooth,silky,white,white,partial,white,two,pendant,spore-print-color,scattered,grasses
p,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
e,knobbed,fibrous,white,no,none,free,crowded,broad,gray,enlarging,missing,silky,silky,white,white,partial,white,two,pendant,spore-print-color,numerous,grasses
p,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
e,bell,smooth,brown,no,none,attached,close,broad,gray,enlarging,missing,smooth,smooth,orange,orange,partial,orange,one,pendant,spore-print-color,several,woods
p,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,paths
e,convex,smooth,white,no,none,free,crowded,broad,gray,enlarging,missing,silky,smooth,white,white,partial,white,two,pendant,spore-print-color,scattered,grasses
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
e,knobbed,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,missing,silky,silky,white,white,partial,white,two,pendant,spore-print-color,scattered,grasses
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,spore-print-color,several,paths
e,bell,fibrous,white,no,none,free,crowded,broad,gray,enlarging,missing,smooth,silky,white,white,partial,white,two,pendant,spore-print-color,scattered,grasses
p,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,scaly,red,no,musty,free,close,broad,gray,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,none,none,spore-print-color,clustered,woods
p,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,spore-print-color,several,woods
p,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,spore-print-color,several,woods
p,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
p,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,spore-print-color,several,paths
